,Volume
1706,261794612.4
1707,261682979.8
1708,263032344.7
1709,265408447.4
1710,266507583.3
1711,264397815.5
1712,260109129.6
1713,256365406.2
1714,255612164.9
1715,258668052.6
1716,263943416.7
1717,268730084.2
1718,271771710
1719,273653778.8
1720,275670462.5
1721,277826573.5
1722,278035351.5
1723,274157094.3
1724,267097629
1725,259650608.7
1726,255045615
1727,255453437.6
1728,260231476.3
1729,266538107.2
1730,272079763.3
1731,276095085.7
1732,279008220.6
1733,280879182.9
1734,280248664.5
1735,275372494.3
1736,266923281.7
1737,257092400.3
1738,248899935.8
1739,245772016.2
1740,248502535.8
1741,255041986.7
1742,262333629.7
1743,268684579.4
1744,273672091.8
1745,276959256.5
1746,277247324.4
1747,272903434.7
1748,264171826.7
1749,252954516.2
1750,242464142.8
1751,235964922.9
1752,235271165.5
1753,239927582.5
1754,247426872.4
1755,255371760.4
1756,262421771.6
1757,267657574.6
1758,269927185.6
1759,267864222.8
1760,260973859.6
1761,250568326.8
1762,239434687.5
1763,230725501.4
1764,226789895.2
1765,228313357.6
1766,234155248
1767,242078173.6
1768,250211123.3
1769,257023321.9
1770,261171741.4
1771,261385788.7
1772,256793057.8
1773,248153120
1774,237614704.8
1775,227944709.4
1776,221599206
1777,220018174.1
1778,223401610.5
1779,230377907.6
1780,238912032.7
1781,247080141.4
1782,253129504.7
1783,255705505.3
1784,254055768.4
1785,248348880.1
1786,239797702.7
1787,230457821.9
1788,222761759.8
1789,218644317.6
1790,219245820.1
1791,224301621.1
1792,232077824.4
1793,240301814.7
1794,247064344.5
1795,251001949.9
1796,251455557.3
1797,248234009.9
1798,241973336.5
1799,233937134.9
1800,226129067.3
1801,220589464.6
1802,218975401.1
1803,221812802.5
1804,228001946.9
1805,235478309.9
1806,242061978.3
1807,246232206.6
1808,247274903
1809,245263466.2
1810,240766453.8
1811,234270927.5
1812,227137708.5
1813,221174893.2
1814,218255683.3
1815,219477340.4
1816,224453443
1817,231122294.7
1818,237191397.3
1819,241164263.3
1820,242614346.9
1821,241792038.7
1822,239070051.7
1823,234659766.9
1824,229248741.5
1825,224189607.3
1826,221314611.1
1827,222002650.1
1828,226200095.3
1829,231949277.9
1830,237102647
1831,240391360.8
1832,241601499.1
1833,241088743.1
1834,239098384.8
1835,235916106.1
1836,231739008.3
1837,227475462.3
1838,224773902
1839,224806298
1840,227590309.6
1841,231959990
1842,235669391.5
1843,237537747.2
1844,237015422.5
1845,235186376.1
1846,232896378.4
1847,229943750.7
1848,226395532.3
1849,222904832.3
1850,220730049.2
1851,220938553.5
1852,223544566.8
1853,227159344.5
1854,229853111.9
1855,230511203.3
1856,229518317.2
1857,228101665.2
1858,227143378.7
1859,226462676.5
1860,225536426.7
1861,224365142.5
1862,223873785.7
1863,225022707.5
1864,227808358.8
1865,230821446.9
1866,232398023.7
1867,231849268.7
1868,229874665.7
1869,228160953.2
1870,227777310.6
1871,228330691.7
1872,229015073.7
1873,229372810.5
1874,230093534.3
1875,231820537.6
1876,234405300.7
1877,236658048.5
1878,236912352.7
1879,234636338.7
1880,230929961.4
1881,227937069.9
1882,227211344.2
1883,228397375.9
1884,230596708.7
1885,232895293.2
1886,235163128.2
1887,237820675.3
1888,240673863.2
1889,242422833
1890,241320673.2
1891,236854977.6
1892,230722802.6
1893,225612869.9
1894,223562920.4
1895,224859561.3
1896,228449676.8
1897,232800719.6
1898,237298991.8
1899,241814304.8
1900,245910604.8
1901,248188210.4
1902,246839538.9
1903,241338282.9
1904,233405272.7
1905,226285574.7
1906,222779569.4
1907,223796677.6
1908,228245901.5
1909,234005906.9
1910,240134988.4
1911,246198518.8
1912,251639414.1
1913,255139030.5
1914,254661602
1915,249269798.5
1916,240580693.1
1917,231719042.5
1918,225846597.4
1919,224474301.6
1920,227391345.7
1921,232889864.1
1922,239656644.6
1923,246752946.2
1924,253430196.8
1925,258331809.3
1926,259416019.6
1927,255250239
1928,246576029.2
1929,236325224
1930,227830112.7
1931,223282263.1
1932,223553273.9
1933,227860618.8
1934,234579167.9
1935,242430168.6
1936,250565348.8
1937,257543532.8
1938,261291974.3
1939,259939767.3
1940,253162800.3
1941,243199457
1942,233398610.9
1943,226395495.1
1944,223828348
1945,225696810.1
1946,231278838
1947,238966719
1948,247514210.8
1949,255547171.4
1950,261120440.9
1951,262198801.9
1952,258039016.8
1953,249624936.1
1954,239373089.8
1955,230507968.7
1956,225245392.9
1957,224493387
1958,228243037
1959,235092446.4
1960,243492382.6
1961,251766700
1962,258318357.7
1963,261451505.2
1964,259956357.1
1965,253741576.8
1966,244356003.4
1967,234320589.7
1968,226428152
1969,222632191.5
1970,223886271.3
1971,229209408.5
1972,236598752.8
1973,244345437
1974,251187458.6
1975,255852221
1976,256961689.3
1977,253624008
1978,246257912.3
1979,236829146.3
1980,228099119.1
1981,222552437.7
1982,221812549.2
1983,225626867.1
1984,231991098.5
1985,238599142.3
1986,244324396.2
1987,248611725.9
1988,250814371.5
1989,249807211.5
1990,244867160
1991,237014982.6
1992,228470444.9
1993,221934798.7
1994,219676111.7
1995,222079973.7
1996,227392706.8
1997,232878835.3
1998,237060168.7
1999,239809154.4
2000,241583338.7
2001,241956656
2002,239859539.9
2003,234884666
2004,228087270.6
2005,221852611.7
2006,218701534
2007,219859087.7
2008,224118756.7
2009,228436777.4
2010,231094726.1
2011,232297504.6
2012,233628700.2
2013,235399334.6
2014,236482715.7
2015,235416805.1
2016,231806240.5
2017,227219404.9
2018,224306340
2019,224613906.9
2020,227380168.7
2021,229987384.5
2022,230453902.3
2023,229042340.2
2024,227880411.4
2025,228544028.5
2026,230505364.6
2027,231854799.3
2028,231123408
2029,228679038.1
2030,226538894.2
2031,226490581.8
2032,228283400.4
2033,229441170.6
2034,227776828.7
2035,223496492.2
2036,219246829.1
2037,217557732.1
2038,219122018.1
2039,222012406.8
2040,224016386.8
2041,224221165.9
2042,223658192.5
2043,223929011.8
2044,225219787.3
2045,225490300.9
2046,222635115.7
2047,216692573.3
2048,210078810.1
2049,206019628.6
2050,206458875
2051,210476886.6
2052,215554362.3
2053,219677195.4
2054,222633723.7
2055,225175073.5
2056,227467938.8
2057,228168757.9
2058,225316223.3
2059,218577424.5
2060,210196142.6
2061,203556530.7
2062,201194631.1
2063,203636152.2
2064,209227075.2
2065,215479982.6
2066,221144249.7
2067,225949291.2
2068,229766048.6
2069,231502386.1
2070,229392397.9
2071,222801169.9
2072,213630190.4
2073,205085689.6
2074,200055704.6
2075,200009627.6
2076,204533365.8
2077,211484632.1
2078,219031811.8
2079,225948697.1
2080,231508976.4
2081,234622193
2082,233684293.1
2083,227833498.2
2084,218455262
2085,208269190.8
2086,200319272.1
2087,196983364.7
2088,198945584.6
2089,204989434.1
2090,213137264.9
2091,221685446.9
2092,229297964.1
2093,234636406.3
2094,236120511
2095,232615589.9
2096,224898195.1
2097,215050301.9
2098,205812705.3
2099,199868156.5
2100,198825907.9
2101,202829844.9
2102,210091900.4
2103,218943525.2
2104,227705799
2105,234584544
2106,238052914.7
2107,237032637.1
2108,231625052.7
2109,223193375.3
2110,213844579.5
2111,206255796
2112,202316541.2
2113,202943968.5
2114,208045680.6
2115,215962763.1
2116,224771300.2
2117,232473255.6
2118,237406346.3
2119,238509791.3
2120,235531238.3
2121,229212260.3
2122,221103606.2
2123,213026188.4
2124,207195605.1
2125,205321303
2126,208175128.1
2127,214840260.2
2128,223214310.1
2129,231036928.2
2130,236604798
2131,239011910.5
2132,238173601.6
2133,234240959.2
2134,227860419.6
2135,220374364.6
2136,213898974.5
2137,210481276.3
2138,211529687.2
2139,216744882.4
2140,224059958.1
2141,231183325.1
2142,236389702.3
2143,238892705.8
2144,238733142.2
2145,235960856.2
2146,230856602.9
2147,224150107.2
2148,217696340.1
2149,213559619.2
2150,213214360.3
2151,216942116
2152,223085447.2
2153,229456608.2
2154,234091127.8
2155,236136723.1
2156,236352943.2
2157,234992009.5
2158,232084780.3
2159,227260333.5
2160,222451288.1
2161,219832016.4
2162,220818475.9
2163,226032594.1
2164,234473319.2
2165,240935006.5
2166,245913449.5
2167,250229868.5
2168,251821729.1
2169,252868057.7
2170,254252091
2171,252920861.6
2172,251294401.1
2173,251569391.9
2174,253199755
2175,257143979.9
2176,262452716
2177,267120310.6
2178,269801932
2179,270554328.2
2180,270256110.8
2181,269706316.9
2182,268885570.9
2183,266996172.9
2184,264542152.3
2185,262769885.5
2186,263050028.3
2187,265484293
2188,268711824.5
2189,270903227.7
2190,270725949.2
2191,268575220.3
2192,266156667.9
2193,264569950.4
2194,263744010.5
2195,262670154.2
2196,261052616.3
2197,259583173.2
2198,259425885.7
2199,260760525
2200,262382303.6
2201,262422831.3
2202,260119679.2
2203,256422674.5
2204,253141516.6
2205,251442398.9
2206,251233849.7
2207,251663948.8
2208,251808891.5
2209,251775579.5
2210,252512902.6
2211,254031642.8
2212,255125258.3
2213,254133451.8
2214,250369112.8
2215,245024853.7
2216,240559901.8
2217,238613126.6
2218,239335651.7
2219,241821812.2
2220,244732087.8
2221,247538338.6
2222,250531065.7
2223,253701696.6
2224,255820249.4
2225,255032868.3
2226,250620912.1
2227,244023742.9
2228,237845504.6
2229,234619597.3
2230,235324711.2
2231,238553176.8
2232,242689414.2
2233,246812903.1
2234,250944764.6
2235,254859749.4
2236,257302117.1
2237,256438083
2238,251161205.9
2239,242662154.2
2240,234119746.8
2241,228345144.7
2242,226734902.2
2243,228808467.9
2244,233249348.6
2245,238701612.1
2246,244519674.4
2247,250311416.9
2248,254785990.7
2249,255936098.3
2250,252268036
2251,244395408.3
2252,235114895.6
2253,227780967.4
2254,224598514
2255,225945246.6
2256,231119393.6
2257,238703932.5
2258,247468522.2
2259,256890771.6
2260,265678251.6
2261,271335388
2262,271884367.5
2263,267257191.9
2264,258828435.7
2265,250690665.7
2266,246023311
2267,245445831
2268,248802151
2269,254974616.8
2270,263004171.1
2271,271860964.1
2272,280179013.2
2273,285723414.5
2274,286104283
2275,280429980.9
2276,270488356.9
2277,259202565.2
2278,249718965.8
2279,243972037.8
2280,242666196.5
2281,245280723.4
2282,250579353.5
2283,257404368.1
2284,264465861.3
2285,269916194.5
2286,271508550.7
2287,267732814.6
2288,259120418.8
2289,247801688.3
2290,236674456.6
2291,228252401.5
2292,224111611.2
2293,224576424.4
2294,228796277.9
2295,235396317.6
2296,242925588.6
2297,249685839.8
2298,253939067.2
2299,254081291.6
2300,249356684.3
2301,240793883.3
2302,230554800.5
2303,221427154.2
2304,215613764.9
2305,214250612.5
2306,217374339.8
2307,223392507.5
2308,230417886.1
2309,236941550.2
2310,241953499.9
2311,244411321.4
2312,243455587.5
2313,238467634.9
2314,230435449.1
2315,221614960.5
2316,214738596.4
2317,211624825.3
2318,212951859.3
2319,217471304.8
2320,223086809.9
2321,227878930.7
2322,231678320.6
2323,234362236.5
2324,234986032.5
2325,232310852.6
2326,226215980.7
2327,218228209.8
2328,210907670.4
2329,206609018.2
2330,206292769
2331,209159155.7
2332,213085114.5
2333,216147221.5
2334,218120068.6
2335,219626444
2336,220879256.6
2337,220551694.5
2338,217321253.4
2339,211604019.1
2340,205227927.6
2341,200606691.2
2342,199439434
2343,201389178.7
2344,204243180.7
2345,205820362.4
2346,205889767
2347,205864716.9
2348,207017248.8
2349,208799677.9
2350,209238417.3
2351,206921568
2352,202857369.8
2353,199399475.2
2354,198270309.1
2355,199534891.1
2356,201266799.2
2357,201112878.2
2358,198787546.7
2359,196274715.7
2360,195733513.2
2361,197850974.6
2362,200890905.7
2363,202476386.9
2364,202003612.6
2365,200780418.5
2366,200541621.3
2367,201860659.1
2368,203154050.2
2369,202140133.2
2370,198197317.2
2371,193382146.4
2372,190823988.1
2373,192173813.3
2374,196210467.9
2375,200670333.5
2376,203796422.3
2377,205592391.8
2378,207235414.3
2379,209425378.4
2380,211011162.6
2381,209711139.5
2382,204730722.4
2383,198028025.4
2384,192910656.9
2385,191930214.7
2386,195546846.4
2387,201420119.2
2388,207163694.6
2389,211730449.5
2390,215486752.8
2391,218737713.5
2392,220581167.9
2393,219100052.1
2394,213455600.4
2395,205146593.3
2396,197408423.7
2397,193214762.5
2398,193998216.4
2399,198896603.9
2400,205665423.8
2401,212380638
2402,218290021.2
2403,223232910
2404,226403988.4
2405,226212593.3
2406,221514736.5
2407,213301141.6
2408,204531052.2
2409,198074365.4
2410,195811574.1
2411,198302996.4
2412,204157435.6
2413,211436520.2
2414,218856141.8
2415,225490051.2
2416,230321704.5
2417,231946491.3
2418,228861079.8
2419,221369205.2
2420,212225659.5
2421,203997246.6
2422,198827167.5
2423,198283169.3
2424,202228239.3
2425,209154266.3
2426,217684028.6
2427,226228885.9
2428,233288569.9
2429,237358637.3
2430,236984374.7
2431,231871483.2
2432,223769522.3
2433,214996344.6
2434,208019329.6
2435,204947991.5
2436,206666537
2437,212549779.7
2438,220964979.4
2439,230159532.5
2440,238385965.9
2441,244123871.3
2442,245897972.9
2443,243130976.3
2444,236865938.6
2445,228568278.8
2446,220281957.7
2447,214294493.3
2448,212350539.2
2449,215032012.8
2450,221129530.9
2451,228846450.2
2452,236293034
2453,241733512
2454,243956406.6
2455,242398050.3
2456,237405918.2
2457,229792481.7
2458,221100324.5
2459,213318447
2460,208600869.5
2461,208254327.2
2462,212200776.7
2463,218606002.9
2464,225316044.7
2465,230437873.4
2466,233017498.1
2467,232688648.4
2468,229540787.5
2469,223595447.3
2470,215783749.7
2471,208163981.3
2472,202821340.7
2473,201278672.7
2474,203863689.7
2475,209368833.2
2476,215638045.5
2477,220721372
2478,223770503.5
2479,224668369.1
2480,223374014
2481,219849004.9
2482,214587375.8
2483,208887795.3
2484,204495487.5
2485,203032596.2
2486,205151873.5
2487,209990436.7
2488,215518193.7
2489,219944402.7
2490,222463407.5
2491,223304888
2492,223182391.7
2493,221737853.3
2494,218682273.3
2495,214871274.7
2496,211682099.6
2497,210649016.1
2498,212625850.6
2499,216716253.4
2500,221033044.7
2501,223998629.9
2502,224989298.1
2503,224503440.2
2504,223545085.5
2505,221806443.8
2506,218813462.4
2507,215014816.5
2508,211440229.8
2509,209456522.5
2510,209899456.5
2511,212166053.2
2512,214579128.5
2513,215685996.5
2514,215231682
2515,214097255.5
2516,213444965.8
2517,213043641.7
2518,212026703.8
2519,210143716.1
2520,208117528.3
2521,207080999.7
2522,207757497.9
2523,209347806.9
2524,210248972.6
2525,209402340
2526,207114085.3
2527,204745674.2
2528,203563454.1
2529,203697591.1
2530,204162626.8
2531,204094406.8
2532,203679174.8
2533,203721152.7
2534,204621038.7
2535,205738983.9
2536,205581310.5
2537,203207389.1
2538,199346426.9
2539,195709150.8
2540,193838793.9
2541,194216401.7
2542,195864475.8
2543,197408802.4
2544,198533087.8
2545,199715606.6
2546,201319478.3
2547,202600610.3
2548,202008465.2
2549,198631572.8
2550,193349484.2
2551,188281385.9
2552,185480384.2
2553,185901993.2
2554,188875003.6
2555,192654564.9
2556,196329334.4
2557,199797718.9
2558,203111049.5
2559,205619567.8
2560,205717014
2561,202146160.4
2562,195774577.9
2563,189101842.4
2564,184675841.1
2565,183891746.6
2566,186477199.4
2567,190776914.2
2568,195476830.9
2569,200170250.3
2570,204850535.9
2571,208713645.2
2572,209965650.3
2573,206968809
2574,200163980
2575,192012926.9
2576,185564622
2577,182609557.8
2578,183492592.8
2579,187285211.7
2580,192576911.9
2581,198599097.1
2582,204905847.2
2583,210602751.8
2584,213802946.8
2585,212530549.3
2586,206483715.5
2587,197808365.8
2588,189395379.7
2589,183782553.8
2590,182188069.2
2591,184305923
2592,188927171.8
2593,195123733
2594,202287581.1
2595,209481494.6
2596,214856156.9
2597,216153584.3
2598,212174852.9
2599,204113310.3
2600,194745043.9
2601,186944135.8
2602,182596341
2603,182398535.9
2604,185803838.2
2605,191583860.8
2606,198864206.9
2607,206772898.5
2608,213714543
2609,217483701.5
2610,216386972.4
2611,210351661.5
2612,201419726
2613,192411929.9
2614,185788478.2
2615,182904240.4
2616,184153615.2
2617,188748930.9
2618,195554978.4
2619,203639330
2620,211564228.2
2621,217428117.3
2622,219434533.8
2623,216608131
2624,209813249.1
2625,201172902.3
2626,193194789
2627,188127911.2
2628,187177102
2629,190285606.8
2630,196249437.1
2631,203769306.6
2632,211542055
2633,218046605.3
2634,221889551.8
2635,221778788
2636,217290317.7
2637,209680654.2
2638,201309081.5
2639,194740638.6
2640,191850436
2641,193161019.7
2642,197682173.8
2643,203741967.2
2644,210049537.3
2645,215658779.8
2646,219944272.2
2647,221841249.4
2648,220112542.1
2649,214712688.3
2650,207244051.4
2651,200017952.2
2652,195579838.5
2653,195168871
2654,198271916.9
2655,202959576.5
2656,207624886
2657,211836420.7
2658,215722173.9
2659,218967039.3
2660,220071481.6
2661,217736630.2
2662,212345373.1
2663,205990070.2
2664,201491629.5
2665,200662103.3
2666,203131228.4
2667,206754698.1
2668,209662961
2669,211693772
2670,213816611.6
2671,216683044.9
2672,219603737.9
2673,220517975.9
2674,218260085.5
2675,213889288.5
2676,210081732.9
2677,208947513.1
2678,210555278.8
2679,213003034.3
2680,214199393.8
2681,213782136.1
2682,213306802.4
2683,214718531
2684,218140195.4
2685,221664442.8
2686,223014885.1
2687,221775760.5
2688,219705667.2
2689,218887160.3
2690,220041344.6
2691,221640501.9
2692,221402256.4
2693,218483249
2694,215032256.6
2695,213867290.6
2696,216252173.8
2697,220882473.2
2698,224939576.1
2699,226660336.6
2700,226524219.7
2701,226155717.5
2702,226626062.6
2703,226786509.3
2704,224543138.3
2705,219243707.5
2706,212784515.6
2707,208163587.2
2708,207632530.3
2709,211176982.8
2710,216386112.3
2711,220684635.4
2712,223190133.3
2713,224619328.7
2714,225781689.4
2715,226051323.3
2716,223628339.2
2717,217730705.9
2718,209822136.4
2719,202898533
2720,199784962.5
2721,201546794.6
2722,206694285
2723,212615727
2724,217607538.5
2725,221350378.2
2726,224111554.4
2727,225492120
2728,223991994.6
2729,218463461
2730,209865145.1
2731,201029890.9
2732,195102292.8
2733,194206623.5
2734,198365933.7
2735,204849805.9
2736,211654948.2
2737,217822157.1
2738,222900958.3
2739,226416164.2
2740,227102894.5
2741,223554852.3
2742,216055789.1
2743,206799894
2744,198968687.7
2745,195016822
2746,196094253.7
