,salt_vavg,time
3155,20.727855448140325,2010-09-21 02:00:00
3156,20.66502392209922,2010-09-21 04:00:00
3157,20.574951278455885,2010-09-21 06:00:00
3158,20.477234172105263,2010-09-21 08:00:00
3159,20.4000593200374,2010-09-21 10:00:00
3160,20.331486985461282,2010-09-21 12:00:00
3161,20.218881477940727,2010-09-21 14:00:00
3162,20.10621365935188,2010-09-21 16:00:00
3163,20.005636244168564,2010-09-21 18:00:00
3164,19.909870060644074,2010-09-21 20:00:00
3165,19.85911235735793,2010-09-21 22:00:00
3166,19.84320545352256,2010-09-22 00:00:00
3167,19.821248332362966,2010-09-22 02:00:00
3168,19.754663353905784,2010-09-22 04:00:00
3169,19.64762803982631,2010-09-22 06:00:00
3170,19.54111513359885,2010-09-22 08:00:00
3171,19.454416541324353,2010-09-22 10:00:00
3172,19.3718037928432,2010-09-22 12:00:00
3173,19.25997665941092,2010-09-22 14:00:00
3174,19.148492786871916,2010-09-22 16:00:00
3175,19.03477525475304,2010-09-22 18:00:00
3176,18.91308772420934,2010-09-22 20:00:00
3177,18.81984309303903,2010-09-22 22:00:00
3178,18.757115307654214,2010-09-23 00:00:00
3179,18.701386954568704,2010-09-23 02:00:00
3180,18.635844955022637,2010-09-23 04:00:00
3181,18.56500966648228,2010-09-23 06:00:00
3182,18.511685635882433,2010-09-23 08:00:00
3183,18.503828913431143,2010-09-23 10:00:00
3184,18.523906928130423,2010-09-23 12:00:00
3185,18.51247537386769,2010-09-23 14:00:00
3186,18.465711149554334,2010-09-23 16:00:00
3187,18.377416689936076,2010-09-23 18:00:00
3188,18.251496007825793,2010-09-23 20:00:00
3189,18.152837664617714,2010-09-23 22:00:00
3190,18.0923234034143,2010-09-24 00:00:00
3191,18.029378788840422,2010-09-24 02:00:00
3192,17.968647776671105,2010-09-24 04:00:00
3193,17.93335334923011,2010-09-24 06:00:00
3194,17.955504339826636,2010-09-24 08:00:00
3195,18.02929070355548,2010-09-24 10:00:00
3196,18.11513956896107,2010-09-24 12:00:00
3197,18.159954398975955,2010-09-24 14:00:00
3198,18.14257650907936,2010-09-24 16:00:00
3199,18.056057858986367,2010-09-24 18:00:00
3200,17.906235690764106,2010-09-24 20:00:00
3201,17.77138498548398,2010-09-24 22:00:00
3202,17.67646947858612,2010-09-25 00:00:00
3203,17.61311899917726,2010-09-25 02:00:00
3204,17.56413535189049,2010-09-25 04:00:00
3205,17.53461688040717,2010-09-25 06:00:00
3206,17.548955734981746,2010-09-25 08:00:00
3207,17.5932808149473,2010-09-25 10:00:00
3208,17.638609406099693,2010-09-25 12:00:00
3209,17.660047268741632,2010-09-25 14:00:00
3210,17.647847140113473,2010-09-25 16:00:00
3211,17.60330267045989,2010-09-25 18:00:00
3212,17.545444928625752,2010-09-25 20:00:00
3213,17.49216286274562,2010-09-25 22:00:00
3214,17.445432268083955,2010-09-26 00:00:00
3215,17.402036499783446,2010-09-26 02:00:00
3216,17.363194552515527,2010-09-26 04:00:00
3217,17.327568559502392,2010-09-26 06:00:00
3218,17.294838299879558,2010-09-26 08:00:00
3219,17.279320219131076,2010-09-26 10:00:00
3220,17.28223155335701,2010-09-26 12:00:00
3221,17.291654732647284,2010-09-26 14:00:00
3222,17.285267446974828,2010-09-26 16:00:00
3223,17.274434325297545,2010-09-26 18:00:00
3224,17.25829578293211,2010-09-26 20:00:00
3225,17.233808284865766,2010-09-26 22:00:00
3226,17.201456575052113,2010-09-27 00:00:00
3227,17.166865776162165,2010-09-27 02:00:00
3228,17.131006306367475,2010-09-27 04:00:00
3229,17.102580531557745,2010-09-27 06:00:00
3230,17.10121153138325,2010-09-27 08:00:00
3231,17.12563456173972,2010-09-27 10:00:00
3232,17.152436096816434,2010-09-27 12:00:00
3233,17.13883531417163,2010-09-27 14:00:00
3234,17.11058145859855,2010-09-27 16:00:00
3235,17.098995867159086,2010-09-27 18:00:00
3236,17.09831534845812,2010-09-27 20:00:00
3237,17.080815133350587,2010-09-27 22:00:00
3238,17.03581327937719,2010-09-28 00:00:00
3239,16.964305574407188,2010-09-28 02:00:00
3240,16.888222511465614,2010-09-28 04:00:00
3241,16.82287517667699,2010-09-28 06:00:00
3242,16.79329283266593,2010-09-28 08:00:00
3243,16.8264955880472,2010-09-28 10:00:00
3244,16.91357499388199,2010-09-28 12:00:00
3245,17.003844261952043,2010-09-28 14:00:00
3246,17.05318581142542,2010-09-28 16:00:00
3247,17.067662516551454,2010-09-28 18:00:00
3248,17.069187470629114,2010-09-28 20:00:00
3249,17.059929075350677,2010-09-28 22:00:00
3250,17.02273067455065,2010-09-29 00:00:00
3251,16.95390206000039,2010-09-29 02:00:00
3252,16.874914023078517,2010-09-29 04:00:00
3253,16.8022099572808,2010-09-29 06:00:00
3254,16.75088746916175,2010-09-29 08:00:00
3255,16.751692337380305,2010-09-29 10:00:00
3256,16.81234748839757,2010-09-29 12:00:00
3257,16.907778957090134,2010-09-29 14:00:00
3258,16.988724283211585,2010-09-29 16:00:00
3259,17.027875840505068,2010-09-29 18:00:00
3260,17.04047943755639,2010-09-29 20:00:00
3261,17.03645288553416,2010-09-29 22:00:00
3262,17.001346129336728,2010-09-30 00:00:00
3263,16.92651407327121,2010-09-30 02:00:00
3264,16.813270259500296,2010-09-30 04:00:00
3265,16.68956503801185,2010-09-30 06:00:00
3266,16.592157453192353,2010-09-30 08:00:00
3267,16.549974574090534,2010-09-30 10:00:00
3268,16.582969100594482,2010-09-30 12:00:00
3269,16.68029052243145,2010-09-30 14:00:00
3270,16.80500443819644,2010-09-30 16:00:00
3271,16.89040317092455,2010-09-30 18:00:00
3272,16.921483441817234,2010-09-30 20:00:00
3273,16.928810575586912,2010-09-30 22:00:00
3274,16.91453674235057,2010-10-01 00:00:00
3275,16.857309303589282,2010-10-01 02:00:00
3276,16.77181194566716,2010-10-01 04:00:00
3277,16.677431665658695,2010-10-01 06:00:00
3278,16.58974333533832,2010-10-01 08:00:00
3279,16.53048453109368,2010-10-01 10:00:00
3280,16.5232023171018,2010-10-01 12:00:00
3281,16.574995783410248,2010-10-01 14:00:00
3282,16.6717383877452,2010-10-01 16:00:00
3283,16.770963455821708,2010-10-01 18:00:00
3284,16.82621443370594,2010-10-01 20:00:00
3285,16.849515861515496,2010-10-01 22:00:00
3286,16.852053491848906,2010-10-02 00:00:00
3287,16.819919715119923,2010-10-02 02:00:00
3288,16.750525053704763,2010-10-02 04:00:00
3289,16.660613554339335,2010-10-02 06:00:00
3290,16.56723608462949,2010-10-02 08:00:00
3291,16.488243803606682,2010-10-02 10:00:00
3292,16.4427668880196,2010-10-02 12:00:00
3293,16.445029073724296,2010-10-02 14:00:00
3294,16.500644293391627,2010-10-02 16:00:00
3295,16.595161676417003,2010-10-02 18:00:00
3296,16.682650596697204,2010-10-02 20:00:00
3297,16.739968500824357,2010-10-02 22:00:00
3298,16.762064646978153,2010-10-03 00:00:00
3299,16.75046002405887,2010-10-03 02:00:00
3300,16.701815451913514,2010-10-03 04:00:00
3301,16.634562060997805,2010-10-03 06:00:00
3302,16.569697885041347,2010-10-03 08:00:00
3303,16.512620116444715,2010-10-03 10:00:00
3304,16.4653921796364,2010-10-03 12:00:00
3305,16.438112503359257,2010-10-03 14:00:00
3306,16.45628471525706,2010-10-03 16:00:00
3307,16.52214599680672,2010-10-03 18:00:00
3308,16.610191909907677,2010-10-03 20:00:00
3309,16.687864680491593,2010-10-03 22:00:00
3310,16.729872002199365,2010-10-04 00:00:00
3311,16.732263190451416,2010-10-04 02:00:00
3312,16.69889357882804,2010-10-04 04:00:00
3313,16.649137488283223,2010-10-04 06:00:00
3314,16.60657720611435,2010-10-04 08:00:00
3315,16.57252839158293,2010-10-04 10:00:00
