Datetime,salt_vavg,CopanoEast,MARABWQ,avg,sigma,sigma1
7/9/2013 22:00,36.12352132,36.3,37.2,36.75,0.982952961,0.971062401
7/10/2013 0:00,36.13152759,36.4,37.3,36.85,0.980502784,0.968673662
7/10/2013 2:00,36.13848052,36.6,37.1,36.85,0.980691466,0.974083033
7/10/2013 4:00,36.14245121,36.6,37.4,37,0.976823006,0.966375701
7/10/2013 6:00,36.14580424,36.6,37.3,36.95,0.978235568,0.969056414
7/10/2013 8:00,36.14689361,36.5,37.1,36.8,0.982252544,0.974309801
7/10/2013 10:00,36.1484246,36.6,36.5,36.55,0.989012985,0.990367797
7/10/2013 12:00,36.15009665,36.5,37.1,36.8,0.982339583,0.974396136
7/10/2013 14:00,36.1549285,36.4,36.4,36.4,0.993267267,0.993267267
7/10/2013 16:00,36.16043492,36.4,35.8,36.1,1.001674098,1.010068015
7/10/2013 18:00,36.16704472,36.6,36,36.3,0.99633732,1.004640131
7/10/2013 20:00,36.17190664,36.9,36.2,36.55,0.989655448,0.99922394
7/10/2013 22:00,36.17607138,36.7,37.1,36.9,0.980381338,0.975096264
7/11/2013 0:00,36.18119597,36.8,36.7,36.75,0.984522339,0.98586365
7/11/2013 2:00,36.18458862,36.7,36.2,36.45,0.992718481,0.999574271
7/11/2013 4:00,36.1890918,36.7,37.4,37.05,0.976763611,0.967622775
7/11/2013 6:00,36.19600964,36.6,37.45,37.025,0.977609983,0.966515611
7/11/2013 8:00,36.20588017,36.7,37.5,37.1,0.975899735,0.965490138
7/11/2013 10:00,36.21678828,36.7,37.5,37.1,0.976193754,0.965781021
7/11/2013 12:00,36.22766715,35.2,37.3,36.25,0.999383921,0.97125113
7/11/2013 14:00,36.238651,36.9,36.9,36.9,0.982077263,0.982077263
7/11/2013 16:00,36.24939501,35,36.5,35.75,1.013969091,0.99313411
7/11/2013 18:00,36.25980152,37.1,37.4,37.25,0.97341749,0.96951341
7/11/2013 20:00,36.26862179,37.1,36.6,36.85,0.984223115,0.990945951
7/11/2013 22:00,36.27540926,37.1,36.875,36.9875,0.9807478,0.983739912
7/12/2013 0:00,36.28449668,37,37.15,37.075,0.978678265,0.976702468
7/12/2013 2:00,36.2930342,37,37.425,37.2125,0.97529148,0.969753753
7/12/2013 4:00,36.30090543,36.8,37.7,37.25,0.974520951,0.962888738
7/12/2013 6:00,36.3078784,35.6,36.2,35.9,1.011361515,1.002980066
7/12/2013 8:00,36.31605647,34.4,36.4,35.4,1.025877301,0.997693859
7/12/2013 10:00,36.32631001,36.8,37.5,37.15,0.977827995,0.9687016
7/12/2013 12:00,36.33886183,36.7,36.4,36.55,0.994223306,0.99832038
7/12/2013 14:00,36.35353625,36.8,36,36.4,0.998723523,1.009820451
7/12/2013 16:00,36.36629233,36.8,35.6,36.2,1.004593711,1.021525065
7/12/2013 18:00,36.37608883,34.7,36,35.35,1.029026558,1.010446912
7/12/2013 20:00,36.38377416,37.1,37.4,37.25,0.976745615,0.972828186
7/12/2013 22:00,36.38963452,36.8,37.3,37.05,0.98217637,0.975593419
7/13/2013 0:00,36.39729334,36.8,37.7,37.25,0.977108546,0.965445447
7/13/2013 2:00,36.40418208,36.9,37.7,37.3,0.975983434,0.965628172
7/13/2013 4:00,36.40840845,36.9,37.7,37.3,0.976096741,0.965740277
7/13/2013 6:00,36.41045049,36.8,36.2,36.5,0.997546589,1.005813549
7/13/2013 8:00,36.41540192,36.8,36.7,36.75,0.99089529,0.992245284
7/13/2013 10:00,36.42447191,36.9,36.3,36.6,0.995204151,1.003428978
7/13/2013 12:00,36.43671997,36.9,35.8,36.35,1.002385694,1.017785474
7/13/2013 14:00,36.45296826,36.8,35.9,36.35,1.002832689,1.015403016
7/13/2013 16:00,36.4705633,36.8,36.3,36.55,0.997826629,1.004698714
7/13/2013 18:00,36.48391151,36.9,36.7,36.8,0.991410639,0.99411203
7/13/2013 20:00,36.4925345,36.8,37.7,37.25,0.979665356,0.967971737
7/13/2013 22:00,36.50194751,36.8,36,36.4,1.002800756,1.013942986
7/14/2013 0:00,36.51310136,36.8,36.8,36.8,0.992203841,0.992203841
7/14/2013 2:00,36.52248539,36.7,37.8,37.25,0.980469406,0.966203317
7/14/2013 4:00,36.53198881,36.8,37.8,37.3,0.979409888,0.96645473
7/14/2013 6:00,36.54023704,36.6,36,36.3,1.0066181,1.015006585
7/14/2013 8:00,36.54703161,36.6,36.2,36.4,1.00403933,1.009586509
7/14/2013 10:00,36.55326679,36.4,36.2,36.3,1.006977047,1.009758751
7/14/2013 12:00,36.56393658,36.4,35.8,36.1,1.012851429,1.021339011
7/14/2013 14:00,36.58153131,36.4,36.2,36.3,1.007755683,1.010539539
7/14/2013 16:00,36.60603411,36.5,36.1,36.3,1.008430692,1.014017565
7/14/2013 18:00,36.6297582,36.6,36.4,36.5,1.003555019,1.006312039
7/14/2013 20:00,36.64610501,36.7,36.1,36.4,1.006761127,1.015127563
7/14/2013 22:00,36.65907205,36.7,37.8,37.25,0.984136162,0.969816721
7/15/2013 0:00,36.66968097,36.3,36.3,36.3,1.010184049,1.010184049
7/15/2013 2:00,36.67721932,36.2,37.2,36.7,0.999379273,0.985946756
7/15/2013 4:00,36.68440251,36.4,37.4,36.9,0.99415725,0.980866377
7/15/2013 6:00,36.69226107,36.8,37.2,37,0.991682732,0.986351104
7/15/2013 8:00,36.69992346,36.8,35.9,36.35,1.009626505,1.022281991
7/15/2013 10:00,36.69961719,36.5,36.3,36.4,1.008231242,1.011008738
7/15/2013 12:00,36.69321131,36.2,36,36.1,1.016432446,1.01925587
7/15/2013 14:00,36.69009052,36.4,36,36.2,1.013538412,1.019169181
7/15/2013 16:00,36.69526123,36.7,36.3,36.5,1.005349623,1.010888739
7/15/2013 18:00,36.70404893,36.5,37.7,37.1,0.989327465,0.9735822
7/15/2013 20:00,36.71265196,36.4,37.6,37,0.992233837,0.976400318
7/15/2013 22:00,36.71789642,36.7,37.4,37.05,0.991036341,0.981761936
7/16/2013 0:00,36.7206968,36.7,37.7,37.2,0.987115505,0.974023788
7/16/2013 2:00,36.71832794,36.7,37.7,37.2,0.987051826,0.973960953
7/16/2013 4:00,36.70563239,36.7,37.7,37.2,0.986710548,0.973624201
7/16/2013 6:00,36.68295444,36.6,37.8,37.2,0.986100926,0.97044853
7/16/2013 8:00,36.6539956,36.4,37.7,37.05,0.989311622,0.972254525
7/16/2013 10:00,36.61882052,35.9,37.5,36.7,0.997788025,0.976501881
7/16/2013 12:00,36.58391674,36,36.2,36.1,1.013404896,1.010605435
7/16/2013 14:00,36.5576253,36,36.3,36.15,1.011275942,1.007097116
7/16/2013 16:00,36.54171689,35.9,36.9,36.4,1.003893321,0.990290431
7/16/2013 18:00,36.54413142,36.1,37.8,36.95,0.989015735,0.966775964
7/16/2013 20:00,36.55490226,36.1,37.7,36.9,0.990647758,0.969626055
7/16/2013 22:00,36.55204245,36.1,37.4,36.75,0.9946134,0.977327338
7/17/2013 0:00,36.53574718,36.4,37.5,36.95,0.988788828,0.974286591
7/17/2013 2:00,36.50422558,36.2,37.3,36.75,0.993312261,0.978665565
7/17/2013 4:00,36.46478004,36.1,36.6,36.35,1.003157635,0.996305465
7/17/2013 6:00,36.42892479,36.3,37.2,36.75,0.99126326,0.979272172
7/17/2013 8:00,36.40247854,36.2,36.7,36.45,0.998696256,0.991893148
7/17/2013 10:00,36.38847561,36.2,36.8,36.5,0.996944537,0.988817272
7/17/2013 12:00,36.36864544,36.2,36.9,36.55,0.995038179,0.985600147
7/17/2013 14:00,36.34456235,36.2,36.8,36.5,0.995741434,0.987623977
7/17/2013 16:00,36.33464851,36,36.8,36.4,0.998204629,0.987354579
7/17/2013 18:00,36.34045914,34.7,36.3,35.5,1.023674905,1.001114577
7/17/2013 20:00,36.34992956,35.9,37.9,36.9,0.985092942,0.959101044
7/17/2013 22:00,36.35081886,36,37.9,36.95,0.983784002,0.959124508
7/18/2013 0:00,36.34386452,36.1,37.6,36.85,0.98626498,0.966592141
7/18/2013 2:00,36.33687217,36.1,37.4,36.75,0.988758426,0.971574122
7/18/2013 4:00,36.3342239,36,37.4,36.7,0.990033349,0.971503313
7/18/2013 6:00,36.32795666,35.9,37.4,36.65,0.991213006,0.971335739
7/18/2013 8:00,36.30622995,36,37,36.5,0.994691232,0.981249458
7/18/2013 10:00,36.26939972,36,37.3,36.65,0.989615272,0.972369966
7/18/2013 12:00,36.25178534,36,37.2,36.6,0.990485938,0.974510359
7/18/2013 14:00,36.24585365,36.1,37.1,36.6,0.99032387,0.976977187
7/18/2013 16:00,36.2363862,33.9,37.5,35.7,1.015024824,0.966303632
7/18/2013 18:00,36.23741972,35.2,36.8,36,1.006594992,0.984712492
7/18/2013 20:00,36.25179834,36.1,37,36.55,0.991841268,0.979778333
7/18/2013 22:00,36.28129874,35.9,36.7,36.3,0.999484814,0.988591246
7/19/2013 0:00,36.3174657,35.9,36.8,36.35,0.999104971,0.986887655
7/19/2013 2:00,36.35333724,36,37.2,36.6,0.99326058,0.977240248
7/19/2013 4:00,36.38231821,36,37.3,36.65,0.992696268,0.975397271
7/19/2013 6:00,36.39493693,35.9,36.3,36.1,1.008169998,1.002615342
7/19/2013 8:00,36.37702137,36,36.2,36.1,1.007673722,1.004890093
7/19/2013 10:00,36.31716544,35.9,36.4,36.15,1.004624217,0.997724325
7/19/2013 12:00,36.24097312,36.1,36.5,36.3,0.998373915,0.992903373
7/19/2013 14:00,36.20854497,36,36.7,36.35,0.996108527,0.986608855
7/19/2013 16:00,36.19569193,36,36.6,36.3,0.997126499,0.988953331
7/19/2013 18:00,36.19157252,36.1,36.7,36.4,0.99427397,0.98614639
7/19/2013 20:00,36.20362875,36.1,36.8,36.45,0.993240844,0.983794259
7/19/2013 22:00,36.24525859,36.1,37.1,36.6,0.990307612,0.976961148
7/20/2013 0:00,36.31656295,36.1,37.6,36.85,0.985524096,0.965866036
7/20/2013 2:00,36.40626917,36.1,36.6,36.35,1.001547983,0.994706808
7/20/2013 4:00,36.49596844,36.2,37.4,36.8,0.991738273,0.975828033
7/20/2013 6:00,36.57143556,36.1,36.6,36.35,1.006091762,0.999219551
7/20/2013 8:00,36.61642317,36.1,36.6,36.35,1.007329386,1.00044872
7/20/2013 10:00,36.62110355,35.9,36.5,36.2,1.011632695,1.003317905
7/20/2013 12:00,36.58643563,35.9,36.7,36.3,1.007890789,0.996905603
7/20/2013 14:00,36.53523733,35.8,37.1,36.45,1.002338473,0.984777287
7/20/2013 16:00,36.48960731,35.8,36.7,36.25,1.006609857,0.994267229
7/20/2013 18:00,36.46683372,36,36.3,36.15,1.008764418,1.00459597
7/20/2013 20:00,36.47637365,36.1,37.6,36.85,0.989860886,0.97011632
7/20/2013 22:00,36.51266436,36.1,37.2,36.65,0.996252779,0.981523235
7/21/2013 0:00,36.56666669,36.1,37.2,36.65,0.99772624,0.982974911
7/21/2013 2:00,36.62698378,36.2,36.9,36.55,1.002106259,0.992601187
7/21/2013 4:00,36.6826522,36,37.4,36.7,0.999527308,0.980819577
7/21/2013 6:00,36.72620388,36.1,37,36.55,1.0048209,0.992600105
7/21/2013 8:00,36.7518618,36.3,36.6,36.45,1.008281531,1.00414923
7/21/2013 10:00,36.74565218,36.4,36.9,36.65,1.002609882,0.995817132
7/21/2013 12:00,36.70540174,36.3,36.8,36.55,1.004251758,0.997429395
7/21/2013 14:00,36.64585467,35.9,36.6,36.25,1.010920129,1.00125286
7/21/2013 16:00,36.57575837,35.7,37.3,36.5,1.002075572,0.980583334
7/21/2013 18:00,36.52765462,35.9,37.2,36.55,0.999388635,0.981926199
7/21/2013 20:00,36.51242873,36.3,36.5,36.4,1.003088701,1.000340513
7/21/2013 22:00,36.52890821,36.1,36.5,36.3,1.006306011,1.000792006
7/22/2013 0:00,36.57518334,36,36.7,36.35,1.006194865,0.996599001
7/22/2013 2:00,36.63603634,35.8,36.55,36.175,1.012744612,1.002353935
7/22/2013 4:00,36.69676589,35.8,36.4,36.1,1.016530911,1.008152909
7/22/2013 6:00,36.75271724,35.8,37.3,36.55,1.005546299,0.98532754
7/22/2013 8:00,36.80108368,36.2,36.9,36.55,1.006869594,0.997319341
7/22/2013 10:00,36.82675118,36,36.7,36.35,1.013115576,1.003453711
7/22/2013 12:00,36.82355408,35.8,36.8,36.3,1.014422977,1.000640056
7/22/2013 14:00,36.79614646,35.8,37.6,36.7,1.002619794,0.978620916
7/22/2013 16:00,36.74199176,35.6,36.5,36.05,1.019195333,1.006629911
7/22/2013 18:00,36.68465271,35.63636364,36.7,36.16818182,1.014279703,0.999581818
7/22/2013 20:00,36.65430036,35.67272727,36.9,36.28636364,1.010139807,0.993341473
7/22/2013 22:00,36.65035383,35.70909091,36.5,36.10454545,1.015117442,1.004119283
7/23/2013 0:00,36.6746255,35.74545455,36.7,36.22272727,1.012475544,0.999308597
7/23/2013 2:00,36.72137898,35.78181818,36.8,36.29090909,1.011861645,0.997863559
7/23/2013 4:00,36.77347318,35.81818182,36.5,36.15909091,1.016991087,1.007492416
7/23/2013 6:00,36.81952999,35.85454545,36.5,36.17727273,1.017753059,1.008754246
7/23/2013 8:00,36.8579167,35.89090909,36.7,36.29545455,1.015496766,1.004302907
7/23/2013 10:00,36.88339044,35.92727273,36.3,36.11363636,1.021314776,1.016071362
7/23/2013 12:00,36.89154972,35.96363636,37.2,36.58181818,1.008466816,0.991708326
7/23/2013 14:00,36.88027228,36,36.4,36.2,1.018792052,1.013194293
7/23/2013 16:00,36.84311565,36.03636364,36.7,36.36818182,1.013059048,1.003899609
7/23/2013 18:00,36.79527955,36.07272727,36.8,36.43636364,1.009850487,0.999871727
7/23/2013 20:00,36.7636551,36.10909091,36.4,36.25454545,1.014042643,1.009990525
7/23/2013 22:00,36.75037586,36.14545455,36.6,36.37272727,1.010382741,1.00410863
7/24/2013 0:00,36.76183406,36.18181818,36.3,36.24090909,1.014373949,1.012722701
7/24/2013 2:00,36.79368609,36.21818182,36.5,36.35909091,1.011952862,1.008046194
7/24/2013 4:00,36.83206248,36.25454545,36.5,36.37727273,1.01250203,1.009097602
7/24/2013 6:00,36.86519317,36.29090909,36.6,36.44545455,1.011516899,1.007245715
7/24/2013 8:00,36.89039718,36.32727273,36.6,36.46363636,1.011703737,1.007934349
7/24/2013 10:00,36.90774231,36.36363636,36.6,36.48181818,1.01167497,1.00840826
7/24/2013 12:00,36.92325706,36.4,36.8,36.6,1.00883216,1.003349377
7/24/2013 14:00,36.93094509,36.3,37,36.65,1.007665623,0.998133651
7/24/2013 16:00,36.92071326,36.4,37,36.7,1.006013985,0.997857115
7/24/2013 18:00,36.89543779,36.4,34.5,35.45,1.040773986,1.06943298
7/24/2013 20:00,36.86564135,36.5,36.9,36.7,1.004513388,0.999068871
7/24/2013 22:00,36.85347353,36.5,36.9,36.7,1.00418184,0.99873912
7/25/2013 0:00,36.85932191,36.6,36.9,36.75,1.002974746,0.998897613
7/25/2013 2:00,36.87744895,36.6,36.4,36.5,1.010341067,1.013116729
7/25/2013 4:00,36.89716618,36.6,36.9,36.75,1.004004522,0.999923203
7/25/2013 6:00,36.91183807,36.6,36.8,36.7,1.005772154,1.003039078
7/25/2013 8:00,36.92603262,36.6,34.8,35.7,1.03434265,1.061092891
7/25/2013 10:00,36.9418596,36.6,34.7,35.65,1.036237296,1.064606905
7/25/2013 12:00,36.96530926,36.6,34.8,35.7,1.035442836,1.062221531
7/25/2013 14:00,36.99135801,36.6,34.4,35.5,1.042010085,1.075330175
7/25/2013 16:00,37.00703941,36.7,34.5,35.6,1.039523579,1.072667809
7/25/2013 18:00,37.00341704,36.5,34.2,35.35,1.046772759,1.081971259
7/25/2013 20:00,36.99310587,36.5,36.9,36.7,1.007986536,1.002523194
7/25/2013 22:00,36.98753336,36.6,36.3,36.45,1.014747143,1.018940313
7/26/2013 0:00,36.99231922,36.4,36,36.2,1.021887271,1.027564423
7/26/2013 2:00,37.00859193,36.8,36.7,36.75,1.007036515,1.008408499
7/26/2013 4:00,37.0338439,36.8,36.9,36.85,1.00498898,1.003627206
7/26/2013 6:00,37.05272615,36.8,36.9,36.85,1.005501388,1.00413892
7/26/2013 8:00,37.05935962,36.7,36.8,36.75,1.008417949,1.007047816
7/26/2013 10:00,37.06433572,36.7,35.2,35.95,1.030996821,1.052964083
7/26/2013 12:00,37.08164633,36.6,36.3,36.45,1.017329118,1.021532957
7/26/2013 14:00,37.11296625,36.6,36.3,36.45,1.018188375,1.022395764
7/26/2013 16:00,37.14382504,36.7,36.7,36.7,1.012093325,1.012093325
7/26/2013 18:00,37.16172852,36.9,36.8,36.85,1.00845939,1.009829579
7/26/2013 20:00,37.16484176,36.9,36.9,36.9,1.007177283,1.007177283
7/26/2013 22:00,37.16060638,36.9,36.9,36.9,1.007062503,1.007062503
7/27/2013 0:00,37.16422484,37,35.6,36.3,1.023807847,1.0439389
7/27/2013 2:00,37.17307123,36.9,36.7,36.8,1.010137805,1.012890224
7/27/2013 4:00,37.18340451,37,36.8,36.9,1.007680339,1.010418601
7/27/2013 6:00,37.18837997,36.9,36.7,36.8,1.010553803,1.013307356
7/27/2013 8:00,37.18277162,36.9,37,36.95,1.006299638,1.004939773
7/27/2013 10:00,37.17323994,37.1,36.5,36.8,1.01014239,1.01844493
7/27/2013 12:00,37.17348084,36.9,37.1,37,1.004688671,1.001980616
7/27/2013 14:00,37.18959765,36.7,35.7,36.2,1.027336952,1.041725424
7/27/2013 16:00,37.22167754,36.8,35.8,36.3,1.025390566,1.039711663
7/27/2013 18:00,37.25411985,36.9,35.4,36.15,1.030542734,1.052376267
7/27/2013 20:00,37.27520247,37,36.8,36.9,1.010168089,1.012913111
7/27/2013 22:00,37.28955416,36.8,37,36.9,1.010557023,1.007825788
7/28/2013 0:00,37.30483403,36.8,36.7,36.75,1.015097525,1.016480491
7/28/2013 2:00,37.32140325,36.8,37.1,36.95,1.010051509,1.005967743
7/28/2013 4:00,37.33729723,36.8,37.1,36.95,1.010481657,1.006396152
7/28/2013 6:00,37.33959062,37.1,36.4,36.75,1.016043282,1.025812929
7/28/2013 8:00,37.32879223,37,35.2,36.1,1.034038566,1.060477052
7/28/2013 10:00,37.32143059,37,35.8,36.4,1.025314027,1.042498061
7/28/2013 12:00,37.32357664,36.6,35.7,36.15,1.032464084,1.045478337
7/28/2013 14:00,37.3437019,36.9,36.9,36.9,1.012024442,1.012024442
7/28/2013 16:00,37.37731011,36.6,36.5,36.55,1.022635024,1.024035893
7/28/2013 18:00,37.41857439,37,34.9,35.95,1.04085047,1.072165455
7/28/2013 20:00,37.45747645,37.5,37.2,37.35,1.002877549,1.00692141
7/28/2013 22:00,37.48855818,37.4,36.9,37.15,1.009113275,1.015950086
7/29/2013 0:00,37.51682716,37.3,36.1,36.7,1.022256871,1.03924729
7/29/2013 2:00,37.5435499,37,36.4,36.7,1.022985011,1.031416206
7/29/2013 4:00,37.56526017,37.3,36.6,36.95,1.016651155,1.026373229
7/29/2013 6:00,37.57124321,37.2,36.9,37.05,1.014068643,1.018190873
7/29/2013 8:00,37.56036823,36.7,36,36.35,1.033297613,1.043343562
7/29/2013 10:00,37.54604127,37.1,35.3,36.2,1.037183461,1.063627232
7/29/2013 12:00,37.54099508,37.1,36.4,36.75,1.021523676,1.031346019
7/29/2013 14:00,37.55726839,37,36.2,36.6,1.026154874,1.037493602
7/29/2013 16:00,37.583343,36.8,36.5,36.65,1.025466385,1.02968063
7/29/2013 18:00,37.61847358,37.2,36.8,37,1.016715502,1.02224113
7/29/2013 20:00,37.65319686,37.3,37.3,37.3,1.009469085,1.009469085
7/29/2013 22:00,37.68382633,37.1,37,37.05,1.017107323,1.018481793
7/30/2013 0:00,37.7108625,36.7,37,36.85,1.023361262,1.0192125
7/30/2013 2:00,37.73501626,36.8,37.2,37,1.019865304,1.014382157
7/30/2013 4:00,37.7529999,36.9,37,36.95,1.021732068,1.020351349
7/30/2013 6:00,37.75540963,36.9,36,36.45,1.035813707,1.048761379
7/30/2013 8:00,37.74117775,37.2,35.8,36.5,1.03400487,1.054222842
7/30/2013 10:00,37.71742589,37.3,35.7,36.5,1.033354134,1.056510529
7/30/2013 12:00,37.69998657,37.2,36.8,37,1.018918556,1.024456157
7/30/2013 14:00,37.70496776,37,35.9,36.45,1.034429843,1.050277654
7/30/2013 16:00,37.72110118,36.9,34.9,35.9,1.050727052,1.080833845
7/30/2013 18:00,37.74511921,37.2,37.2,37.2,1.014653742,1.014653742
7/30/2013 20:00,37.77585577,37.3,37.3,37.3,1.012757527,1.012757527
7/30/2013 22:00,37.81081062,37.1,37.4,37.25,1.015055319,1.010984241
7/31/2013 0:00,37.84384133,37,36.1,36.55,1.035399216,1.048305854
7/31/2013 2:00,37.87218985,37.3,36.6,36.95,1.024957777,1.034759286
7/31/2013 4:00,37.89645928,37.2,37.4,37.3,1.015990865,1.013274312
7/31/2013 6:00,37.90734276,37.3,36.5,36.9,1.027299262,1.038557336
7/31/2013 8:00,37.89991813,36.9,37.4,37.15,1.020186221,1.013366795
7/31/2013 10:00,37.88086701,37.1,35.6,36.35,1.042114636,1.064069298
7/31/2013 12:00,37.8632722,37.1,35.2,36.15,1.047393422,1.075661142
7/31/2013 14:00,37.86238211,37.2,35.1,36.15,1.0473688,1.078700345
7/31/2013 16:00,37.87272759,37.2,34.8,36,1.052020211,1.08829677
7/31/2013 18:00,37.8885854,37.3,36.1,36.7,1.032386523,1.049545302
7/31/2013 20:00,37.91445978,37.3,37.7,37.5,1.011052261,1.005688588
7/31/2013 22:00,37.95001241,37.2,37.7,37.45,1.013351466,1.006631629
8/1/2013 0:00,37.98824761,37.2,37.7,37.45,1.014372433,1.007645825
8/1/2013 2:00,38.02405986,37.3,37.6,37.45,1.015328701,1.011278188
8/1/2013 4:00,38.05325105,37.3,37.5,37.4,1.017466606,1.014753361
8/1/2013 6:00,38.06900164,37.2,37.4,37.3,1.020616666,1.017887744
8/1/2013 8:00,38.06778021,36.5,36,36.25,1.050145661,1.057438339
8/1/2013 10:00,38.04999504,36.8,34.6,35.7,1.065826192,1.099710839
8/1/2013 12:00,38.02740592,37.2,34.2,35.7,1.065193443,1.111912454
8/1/2013 14:00,38.01453924,37.1,37.4,37.25,1.020524543,1.01643153
8/1/2013 16:00,38.01867728,37.2,36.2,36.7,1.035931261,1.050239704
8/1/2013 18:00,38.03083134,37.2,35.5,36.35,1.046240202,1.071291024
8/1/2013 20:00,38.0489243,37.3,35.9,36.6,1.039588096,1.059858616
8/1/2013 22:00,38.07186628,37.4,37.7,37.55,1.013897904,1.009863827
8/2/2013 0:00,38.0990068,37.4,37.7,37.55,1.014620687,1.010583735
8/2/2013 2:00,38.12586019,37.5,37.7,37.6,1.013985643,1.011296026
8/2/2013 4:00,38.15155718,37.6,37.5,37.55,1.016020165,1.017374858
8/2/2013 6:00,38.17070795,37.4,36.8,37.1,1.028860053,1.037247499
8/2/2013 8:00,38.17869852,37.3,35.9,36.6,1.043133839,1.063473496
8/2/2013 10:00,38.17612167,37.2,35.9,36.55,1.044490333,1.063401718
8/2/2013 12:00,38.17111903,37.2,36.3,36.75,1.038669906,1.051545979
8/2/2013 14:00,38.17041541,37.1,36.2,36.65,1.041484732,1.054431365
8/2/2013 16:00,38.17740881,37.1,36.1,36.6,1.043098601,1.057545951
8/2/2013 18:00,38.19173104,37.2,37.4,37.3,1.023906999,1.021169279
8/2/2013 20:00,38.20965645,37.2,36.9,37.05,1.031299769,1.035492045
8/2/2013 22:00,38.23002855,37.4,37.7,37.55,1.018109948,1.014059113
8/3/2013 0:00,38.25416135,37,37.7,37.35,1.024207801,1.01469924
8/3/2013 2:00,38.28020404,37.4,37.3,37.35,1.024905061,1.026278929
8/3/2013 4:00,38.30517179,37,37.7,37.35,1.025573542,1.016052302
8/3/2013 6:00,38.32465409,36.4,35.2,35.8,1.070521064,1.088768582
8/3/2013 8:00,38.33595567,36.8,36.6,36.7,1.044576449,1.047430483
8/3/2013 10:00,38.33931751,36.6,37.7,37.15,1.03201393,1.016958024
8/3/2013 12:00,38.33826759,37.1,36.4,36.75,1.043218166,1.05324911
8/3/2013 14:00,38.33778885,36.8,36.6,36.7,1.044626399,1.04748057
8/3/2013 16:00,38.34199189,37.1,37.7,37.4,1.025186949,1.017028963
8/3/2013 18:00,38.35211465,36.8,37.1,36.95,1.037946269,1.033749721
8/3/2013 20:00,38.36632599,36.8,37.3,37.05,1.035528367,1.028587828
8/3/2013 22:00,38.38140218,37.3,37.9,37.6,1.020781973,1.012701904
8/4/2013 0:00,38.40212527,37,37.9,37.45,1.025423906,1.013248688
8/4/2013 2:00,38.42471549,37.4,38,37.7,1.019223223,1.011176723
8/4/2013 4:00,38.44467958,36.6,37.9,37.25,1.032071935,1.014371493
8/4/2013 6:00,38.45912459,37.1,37.9,37.5,1.025576656,1.014752628
8/4/2013 8:00,38.46677551,37,37.4,37.2,1.034053105,1.028523409
8/4/2013 10:00,38.4694871,37.5,35.1,36.3,1.059765485,1.095996784
8/4/2013 12:00,38.47080269,37.5,36.3,36.9,1.042569179,1.059801727
8/4/2013 14:00,38.47406965,37,35.3,36.15,1.064289617,1.089916987
8/4/2013 16:00,38.47942412,36.9,35.6,36.25,1.061501355,1.0808827
8/4/2013 18:00,38.48943086,37.2,35.7,36.45,1.055951464,1.078135318
8/4/2013 20:00,38.50324475,37.5,38,37.75,1.019953503,1.013243283
8/4/2013 22:00,38.51891638,37.6,38.1,37.85,1.017672824,1.01099518
8/5/2013 0:00,38.53887839,37.4,36.4,36.9,1.044414049,1.058760395
8/5/2013 2:00,38.56071901,37.3,35.8,36.55,1.055012832,1.077115056
8/5/2013 4:00,38.57766948,36.3,38.1,37.2,1.037034126,1.012537257
8/5/2013 6:00,38.5850779,37.6,37.6,37.6,1.02619888,1.02619888
8/5/2013 8:00,38.59580837,37.5,34.3,35.9,1.075092155,1.125242226
8/5/2013 10:00,38.60638618,37.7,35.7,36.7,1.051945128,1.081411378
8/5/2013 12:00,38.61919603,37.8,35.7,36.75,1.050862477,1.081770197
8/5/2013 14:00,38.63154856,37.7,35.9,36.8,1.049770341,1.076087704
8/5/2013 16:00,38.63971898,37.3,37.4,37.35,1.034530629,1.033147566
8/5/2013 18:00,38.65052861,37.2,38.2,37.7,1.02521296,1.011793943
8/5/2013 20:00,38.66396674,37.5,36.2,36.85,1.049225692,1.06806538
8/5/2013 22:00,38.67742577,37.5,38.3,37.9,1.020512553,1.009854459
8/6/2013 0:00,38.68814425,37.2,35.8,36.5,1.059949157,1.08067442
8/6/2013 2:00,38.68608798,36.5,38.6,37.55,1.030255339,1.002230259
8/6/2013 4:00,38.68299859,37.2,37.8,37.5,1.031546629,1.023359751
8/6/2013 6:00,38.6830548,37.2,35.4,36.3,1.065648893,1.092741661
8/6/2013 8:00,38.69220394,37.4,38.9,38.15,1.014212423,0.994658199
8/6/2013 10:00,38.7048401,37.3,38.5,37.9,1.021235886,1.005320522
